,header.normalizedJobTitle,gaTrackerData.sector,map.employerName,new_location,reviews.val.reviewerDuration,reviews.val.reviewerInformation,overview.revenue,overview.size,salary.salaries,reviews.val.reviewRatings.careerOpportunities,reviews.val.reviewRatings.compBenefits,reviews.val.reviewRatings.cultureValues,reviews.val.reviewRatings.overall,reviews.val.reviewRatings.seniorManagement,reviews.val.reviewRatings.worklifeBalance,reviews.val.summaryPoints.ceoApproval,rating.starRating
2535,data engineer,Media,INgrooves Music Group,Canada,for more than a year,Current Employee,300000000,126,45899.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.5
2536,data engineer,Finance,Natixis,France,for less than a year,Former Employee,7500000000,10000,93023.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,4.3
2537,data engineer,Retail,Sweetwater,USA,for more than a year,Current Employee,750000000,3001,107851.0,4.0,5.0,4.0,4.0,5.0,2.0,1.0,4.0
2538,data engineer,Manufacturing,Labatt,Canada,for more than 8 years,Former Employee,750000000,3001,113339.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0
2539,data engineer,Retail,ecobee,Canada,for more than a year,Current Employee,5884956285,751,113348.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,3.2
2540,data engineer,Information Technology,Datatonic,England,for more than 3 years,Former Employee,3000000,26,113425.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,4.7
2541,data engineer,Information Technology,Hitachi Solutions,Canada,for more than 5 years,Current Employee,3723995521,10000,113925.0,3.0,3.0,3.0,4.0,3.0,5.0,1.0,3.8
2542,data engineer,Information Technology,Jarvis Consulting Group,Canada,for more than a year,Current Employee,1830601843,26,113955.0,4.0,4.0,5.0,4.0,5.0,4.0,0.0,5.0
2543,data engineer,Manufacturing,Renault,France,for more than 8 years,Current Employee,75000000,10000,114905.0,4.0,4.0,4.0,5.0,4.0,4.0,0.0,3.7
2544,data engineer,Business Services,Harnham,England,for more than a year,Former Employee,37500000,126,130818.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.1
2545,data engineer,Finance,Green Street Advisors,England,for less than a year,Current Employee,75000000,126,137687.0,4.0,3.0,4.0,4.0,3.0,5.0,1.0,4.0
2546,data engineer,Information Technology,Infinity Works Consulting,England,for less than a year,Former Employee,8399393923,351,137854.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.7
2547,data engineer,Media,SeLoger,France,for more than 3 years,Former Employee,300000000,751,69534.0,4.0,3.0,4.0,5.0,5.0,4.0,1.0,4.3
2548,data engineer,Business Services,Sentinel (UK),England,for less than a year,Current Employee,8720145745,26,69659.0,5.0,4.0,5.0,5.0,4.0,5.0,0.0,4.0
2549,data engineer,Information Technology,Thélio (France),France,for less than a year,Current Employee,7258983402,26,71723.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,-0.1
2550,data engineer,Business Services,Huxley,England,for more than 5 years,Current Employee,37500000,351,71737.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,3.5
2551,data engineer,Accounting & Legal,MinterEllison,Australia,for more than 3 years,Current Employee,37500000,3001,71867.0,3.0,3.0,3.0,4.0,3.0,5.0,1.0,3.8
2552,data engineer,Finance,LCL,France,for less than a year,Former Employee,1772276972,10000,71981.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,3.5
2553,data engineer,Business Services,Montreal Associates,France,for more than 3 years,Current Employee,75000000,126,72421.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,4.3
2554,data engineer,Information Technology,Rakuten,Canada,for less than a year,Former Employee,7500000000,10000,72448.0,4.0,5.0,5.0,4.0,3.0,4.0,0.0,2.4
2555,data engineer,Business Services,Montreal Associates,France,for more than a year,Current Employee,75000000,126,72543.0,5.0,3.0,0.0,5.0,0.0,4.0,1.0,4.3
2556,data engineer,Business Services,Pioneer Search,England,for more than 3 years,Current Employee,750000000,26,72581.0,4.0,3.0,1.0,5.0,2.0,2.0,0.0,5.0
2557,data engineer,Information Technology,Businessolver,USA,for less than a year,Current Employee,9638462011,751,90897.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.1
2558,data engineer,Finance,Zip Co,Australia,for more than 3 years,Former Employee,4160727107,351,92660.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,4.3
2559,data engineer,Travel & Tourism,Accor,France,for more than 5 years,Current Employee,7500000000,10000,92663.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,3.9
2560,data engineer,"Construction, Repair & Maintenance",SSE Enterprise Contracting,England,for more than 3 years,Former Employee,750000000,3001,92822.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,3.5
2561,data engineer,Finance,Goldman Sachs,England,for more than 3 years,Current Employee,7500000000,10000,92937.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9
2562,data engineer,Business Services,Third Republic,England,for less than a year,Former Employee,8805894996,26,95332.0,4.0,4.0,5.0,5.0,3.0,4.0,1.0,4.8
2563,data engineer,Information Technology,BlazeClan Technologies,Canada,for more than 10 years,Current Employee,5076977886,351,141441.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.5
2564,data engineer,Non-Profit,The Church of Jesus Christ of Latter-day Saints,USA,for more than 5 years,Current Employee,8185480850,10000,141717.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.1
2565,data engineer,Information Technology,Groupe AFG,France,for more than a year,Current Employee,6505655100,126,26490.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0
2566,data engineer,Insurance,Legal & General Group,USA,for more than 8 years,Current Employee,1525580831,7501,26704.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,3.6
2567,data engineer,Information Technology,Glu Mobile,Canada,for more than a year,Current Employee,300000000,751,27491.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,3.9
2568,data engineer,Insurance,AXA,France,for less than a year,Current Employee,7500000000,10000,27998.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.6
2569,data engineer,Manufacturing,Danone,France,for more than a year,Current Employee,7500000000,10000,28063.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.8
2570,data engineer,Business Services,Montreal Associates,France,for more than 3 years,Current Employee,75000000,126,28494.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,4.3
2571,data engineer,Accounting & Legal,PwC,Australia,for less than a year,Current Employee,7500000000,10000,49731.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.8
2572,data engineer,Business Services,Harnham,England,for more than a year,Current Employee,37500000,126,91253.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,4.1
2573,data engineer,Manufacturing,Saint-Gobain,France,for more than 5 years,Current Employee,7500000000,10000,91292.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,3.7
2574,data engineer,Information Technology,SpringML,USA,for more than a year,Former Employee,1840128919,26,91326.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,4.5
2575,data engineer,Business Services,Sentinel (UK),England,for more than 3 years,Current Employee,7685305233,26,91337.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0
2576,data engineer,Finance,Groupe BPCE,France,for less than a year,Former Employee,8392226087,10000,98271.0,3.0,5.0,5.0,4.0,5.0,3.0,0.0,3.7
2577,data engineer,Information Technology,Transit App,Canada,for less than a year,Former Employee,714587569,26,102658.0,5.0,5.0,5.0,4.0,5.0,2.0,1.0,-0.1
2578,data engineer,Information Technology,Servian,Australia,for more than 5 years,Former Employee,5923712543,351,109767.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.2
2579,data engineer,Information Technology,eSolutions,USA,for less than a year,Current Employee,75000000,351,116537.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.4
2580,data engineer,Information Technology,Nav,USA,for more than 5 years,Current Employee,17500000,126,116579.0,5.0,3.0,5.0,5.0,5.0,3.0,1.0,4.2
2581,data engineer,Information Technology,Capgemini,France,for more than a year,Current Employee,7500000000,10000,116786.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.6
2582,data engineer,Business Services,The Oho Group,England,for more than a year,Current Employee,1321449100,26,116825.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0
2583,data engineer,Insurance,Simply Business,USA,for more than 3 years,Current Employee,75000000,751,62611.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,4.3
2584,data engineer,Business Services,Peoplebank Australia,Australia,for less than a year,Current Employee,750000000,3001,62651.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.2
2585,data engineer,Manufacturing,3M,USA,for more than 5 years,Former Employee,10000000000,10000,62700.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9
2586,data engineer,Information Technology,Chrome River,France,for more than a year,Current Employee,37500000,351,62718.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,3.9
2587,data engineer,Business Services,Client Server,England,for more than a year,Current Employee,6365961680,126,62741.0,2.0,1.0,4.0,3.0,3.0,4.0,1.0,4.8
2588,data engineer,Information Technology,Capgemini,France,for more than 10 years,Current Employee,7500000000,10000,70604.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.6
2589,data engineer,Finance,Société Générale,France,for more than a year,Current Employee,7500000000,10000,81681.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.5
2590,data engineer,Retail,Hudson's Bay Company,Canada,for more than 10 years,Current Employee,7500000000,10000,81727.0,3.0,3.0,5.0,3.0,2.0,3.0,1.0,3.1
2591,data engineer,Travel & Tourism,RATP Group,France,for less than a year,Current Employee,3500000000,10000,83035.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.8
2592,data engineer,Finance,Natixis,France,for less than a year,Current Employee,7500000000,10000,88756.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.3
2593,data engineer,Information Technology,Croesus Finansoft,Canada,for more than 3 years,Current Employee,17500000,126,88817.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0,3.3
2594,data engineer,Information Technology,Cerebri AI,Canada,for more than a year,Former Employee,6566778169,126,44994.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.8
2595,data engineer,Business Services,Professional Recruitment Australia,Australia,for less than a year,Former Employee,3000000,26,45035.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,2.7
2596,data engineer,"Restaurants, Bars & Food Services",Five Guys Burgers & Fries,England,for more than a year,Former Employee,1500000000,10000,63272.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,3.3
2597,data engineer,Information Technology,Medidata Solutions,USA,for more than 3 years,Current Employee,750000000,3001,68184.0,5.0,4.0,5.0,4.0,4.0,3.0,1.0,4.3
2598,data engineer,Information Technology,Hitachi Solutions,Canada,for more than a year,Former Employee,8496872758,10000,68227.0,5.0,3.0,5.0,5.0,2.0,5.0,0.0,3.8
2599,data engineer,Business Services,Professional Recruitment Australia,Australia,for less than a year,Current Employee,3000000,26,68357.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,2.7
2600,data engineer,Information Technology,Avanade,Canada,for more than a year,Current Employee,3500000000,10000,68390.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.9
2601,data engineer,Information Technology,La Javaness,France,for more than a year,Current Employee,3000000,26,71993.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.8
2602,data engineer,Information Technology,Ebiznext,France,for more than 8 years,Current Employee,4414372204,126,72045.0,5.0,5.0,4.0,5.0,4.0,4.0,1.0,3.7
2603,data engineer,Business Services,Professional Recruitment Australia,Australia,for more than a year,Former Employee,3000000,26,73792.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,2.7
2604,data engineer,Retail,Cazoo,England,for less than a year,Current Employee,7824562000,126,73807.0,2.0,5.0,4.0,5.0,4.0,5.0,1.0,5.0
2605,data engineer,Information Technology,Integral Ad Science,USA,for more than 8 years,Former Employee,300000000,751,97626.0,3.0,1.0,0.0,1.0,2.0,4.0,0.0,3.4
2606,data engineer,"Oil, Gas, Energy & Utilities",ERM Power,Australia,for more than 3 years,Former Employee,4442069364,351,98436.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.7
2607,data engineer,Information Technology,Immense Simulations,England,for more than a year,Current Employee,3630445758,26,98678.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,4.5
2608,data engineer,Information Technology,Havana IT & APPS,France,for less than a year,Former Employee,3602340985,126,98680.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0
2609,data engineer,Information Technology,Yieldify,England,for less than a year,Former Employee,3624596563,126,98792.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,4.2
2610,data engineer,Finance,Groupe Crédit Agricole,France,for more than a year,Current Employee,7500000000,7501,98875.0,3.0,3.0,5.0,3.0,4.0,3.0,0.0,3.8
2611,data engineer,Information Technology,Loblaw Digital,Canada,for less than a year,Former Employee,5517382803,126,50369.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.1
2612,data engineer,Information Technology,U.Group,USA,for more than 3 years,Current Employee,37500000,351,53493.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,3.7
2613,data engineer,Business Services,Reed Business Information,England,for more than 5 years,Current Employee,300000000,3001,54320.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,3.4
2614,data engineer,Telecommunications,Orange,France,for more than a year,Current Employee,7500000000,10000,54558.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.8
2615,data engineer,Accounting & Legal,Mazars,France,for more than 10 years,Former Employee,300000000,10000,64679.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.9
2616,data engineer,Health Care,Nurx,USA,for less than a year,Former Employee,3000000,126,65337.0,3.0,0.0,0.0,5.0,4.0,4.0,0.0,3.8
2617,data engineer,Business Services,La Relève,France,for more than 3 years,Former Employee,164522717,26,65459.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
2618,data engineer,Insurance,Insurance Australia Group,Australia,for more than a year,Former Employee,7500000000,10000,101027.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.3
2619,data engineer,Business Services,Dice,England,for more than 8 years,Former Employee,300000000,351,126573.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.9
2620,data engineer,Business Services,CVO-Europe,France,for more than 5 years,Current Employee,37500000,751,127359.0,4.0,4.0,5.0,4.0,3.0,5.0,1.0,3.7
2621,data engineer,Information Technology,Continental Technology Solutions,Canada,for less than a year,Current Employee,4219672578,351,127624.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.4
2622,data engineer,Media,The Orchard,England,for more than a year,Current Employee,1089751644,351,127803.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,3.4
2623,data engineer,Business Services,KLANIK Consulting,France,for more than 5 years,Current Employee,17500000,351,128408.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.4
2624,data engineer,Information Technology,Optiv,USA,for more than a year,Former Employee,1839136801,3001,146131.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.1
2625,data engineer,Finance,Equifax,Australia,for more than a year,Former Employee,3500000000,10000,146250.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,2.9
2626,data engineer,Insurance,Opta Information Intelligence,Canada,for more than 5 years,Former Employee,3773822132,126,3975.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.1
2627,data engineer,Aerospace & Defense,Thales,France,for more than 3 years,Current Employee,7500000000,10000,4159.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,4.1
2628,data engineer,Aerospace & Defense,Lockheed Martin,USA,for more than a year,Former Employee,7500000000,10000,14045.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.8
2629,data engineer,Information Technology,1904Labs,USA,for more than 10 years,Current Employee,6067765127,126,19250.0,3.0,3.0,4.0,3.0,2.0,2.0,0.0,4.8
2630,data engineer,Information Technology,Samsung Electronics,England,for more than a year,Current Employee,7500000000,10000,35683.0,4.0,5.0,4.0,5.0,5.0,5.0,0.0,3.3
2631,data engineer,Information Technology,Paytm,Canada,for more than 3 years,Former Employee,9308762854,3001,38744.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,3.5
2632,data engineer,Business Services,Harnham,France,for less than a year,Former Employee,37500000,126,40707.0,5.0,3.0,5.0,4.0,5.0,5.0,1.0,4.1
2633,data engineer,Information Technology,LANDR,Canada,for more than 8 years,Current Employee,8757272577,126,40856.0,3.0,4.0,4.0,5.0,4.0,5.0,1.0,4.0
2634,data engineer,Education,Age of Learning,USA,for less than a year,Former Employee,300000000,751,43423.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,3.5
2635,data engineer,Business Services,Harnham,England,for less than a year,Current Employee,37500000,126,43486.0,5.0,3.0,4.0,5.0,4.0,4.0,0.0,4.1
2636,data engineer,Information Technology,SGBD Products,France,for more than 5 years,Current Employee,8347889299,3001,711.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,3.0
2637,data engineer,Retail,Holland & Barrett Retail,England,for less than a year,Current Employee,6627753186,7501,984.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.4
2638,data engineer,Business Services,Afni,USA,for more than a year,Former Employee,300000000,7501,5869.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.9
2639,data engineer,"Arts, Entertainment & Recreation",Rugby Football Union,England,for more than 3 years,Current Employee,895355861,751,5871.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.9
2640,data engineer,Information Technology,Margo,France,for less than a year,Current Employee,75000000,351,11000.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.4
2641,data engineer,Information Technology,Devoteam,France,for more than a year,Current Employee,750000000,7501,11025.0,5.0,4.0,1.0,4.0,1.0,2.0,3.0,4.1
2642,data engineer,Finance,Natixis,France,for less than a year,Former Employee,7500000000,10000,11061.0,1.0,4.0,1.0,2.0,1.0,5.0,3.0,4.3
2643,data engineer,Insurance,AXA,France,for more than 10 years,Former Employee,7500000000,10000,15785.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,3.6
2644,data engineer,Business Services,Square One Resources,England,for more than 3 years,Current Employee,75000000,126,37150.0,4.0,2.0,5.0,4.0,3.0,5.0,1.0,4.2
2645,data engineer,Business Services,Full Circle Recruitment,England,for less than a year,Current Employee,500000,26,39681.0,5.0,4.0,5.0,5.0,4.0,5.0,1.0,3.8
2646,data engineer,Business Services,Harnham,England,for more than 3 years,Former Employee,37500000,126,39719.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,4.1
2647,data engineer,Finance,UpLift (CA),Canada,for more than a year,Current Employee,2110624613,126,39838.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,4.4
2648,data engineer,Retail,ecobee,Canada,for more than a year,Current Employee,9183657973,751,40027.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.2
2649,data engineer,Business Services,FIRESOFT Consulting,USA,for more than 3 years,Former Employee,6076847876,26,131892.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0
2650,data engineer,Information Technology,Newsela,USA,for more than 8 years,Current Employee,3492018205,351,132158.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.2
2651,data engineer,Information Technology,INVIVOO,France,for more than a year,Current Employee,17500000,351,142558.0,2.0,3.0,3.0,4.0,3.0,5.0,0.0,4.3
2652,data engineer,Information Technology,Devoteam,France,for more than a year,Former Employee,750000000,7501,142602.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.1
2653,data engineer,Information Technology,Econocom,France,for more than 3 years,Current Employee,3500000000,10000,144662.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.9
2654,data engineer,Information Technology,Rocketrip,USA,for more than a year,Current Employee,2835621894,126,144717.0,5.0,4.0,5.0,5.0,4.0,5.0,0.0,3.5
2655,data engineer,Information Technology,Trainline,England,for more than a year,Former Employee,300000000,751,144958.0,4.0,3.0,5.0,5.0,3.0,5.0,0.0,3.6
2656,data engineer,Non-Profit,YAI - Seeing beyond disability,England,for more than 3 years,Former Employee,300000000,7501,1219.0,5.0,2.0,1.0,2.0,4.0,1.0,0.0,3.2
2657,data engineer,Business Services,Robert Walters,Australia,for more than 5 years,Current Employee,750000000,3001,36784.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4.2
2658,data engineer,Information Technology,Aiimi,England,for more than a year,Current Employee,6576070190,126,36991.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.5
2659,data engineer,"Oil, Gas, Energy & Utilities",ENGIE,France,for more than 3 years,Former Employee,7500000000,10000,37646.0,3.0,3.0,5.0,4.0,3.0,3.0,1.0,3.6
